row,col,burn_time_min
23,17,-1.0000
23,18,-1.0000
23,19,-1.0000
23,20,-1.0000
23,21,-1.0000
23,22,-1.0000
23,23,-1.0000
23,24,-1.0000
23,25,-1.0000
23,26,-1.0000
23,27,-1.0000
23,28,-1.0000
23,29,-1.0000
23,30,-1.0000
23,31,-1.0000
23,32,-1.0000
23,33,-1.0000
23,34,-1.0000
23,35,-1.0000
23,36,-1.0000
23,37,-1.0000
23,38,-1.0000
23,39,-1.0000
23,40,-1.0000
23,41,-1.0000
23,42,-1.0000
23,43,-1.0000
23,44,-1.0000
23,45,-1.0000
23,46,-1.0000
23,47,-1.0000
23,48,-1.0000
23,49,-1.0000
23,50,-1.0000
23,51,-1.0000
23,52,-1.0000
23,53,-1.0000
23,54,-1.0000
23,55,-1.0000
23,56,-1.0000
23,57,-1.0000
23,58,-1.0000
23,59,-1.0000
24,0,-1.0000
24,1,-1.0000
24,2,-1.0000
24,3,-1.0000
24,4,-1.0000
24,5,-1.0000
24,6,-1.0000
24,7,-1.0000
24,8,-1.0000
24,9,-1.0000
24,10,-1.0000
24,11,-1.0000
24,12,-1.0000
24,13,-1.0000
24,14,-1.0000
24,15,-1.0000
24,16,-1.0000
24,17,-1.0000
24,18,-1.0000
24,19,-1.0000
24,20,-1.0000
24,21,-1.0000
24,22,-1.0000
24,23,-1.0000
24,24,-1.0000
24,25,-1.0000
24,26,-1.0000
24,27,-1.0000
24,28,-1.0000
24,29,-1.0000
24,30,-1.0000
24,31,-1.0000
24,32,-1.0000
24,33,-1.0000
24,34,-1.0000
24,35,-1.0000
24,36,-1.0000
24,37,-1.0000
24,38,-1.0000
24,39,-1.0000
24,40,-1.0000
24,41,-1.0000
24,42,-1.0000
24,43,-1.0000
24,44,-1.0000
24,45,-1.0000
24,46,-1.0000
24,47,-1.0000
24,48,-1.0000
24,49,-1.0000
24,50,-1.0000
24,51,-1.0000
24,52,-1.0000
24,53,-1.0000
24,54,-1.0000
24,55,-1.0000
24,56,-1.0000
24,57,-1.0000
24,58,-1.0000
24,59,-1.0000
25,0,-1.0000
25,1,-1.0000
25,2,-1.0000
25,3,-1.0000
25,4,-1.0000
25,5,-1.0000
25,6,-1.0000
25,7,-1.0000
25,8,-1.0000
25,9,-1.0000
25,10,-1.0000
25,11,-1.0000
25,12,-1.0000
25,13,-1.0000
25,14,-1.0000
25,15,-1.0000
25,16,-1.0000
25,17,-1.0000
25,18,-1.0000
25,19,-1.0000
25,20,-1.0000
25,21,-1.0000
25,22,-1.0000
25,23,-1.0000
25,24,-1.0000
25,25,-1.0000
25,26,-1.0000
25,27,-1.0000
25,28,-1.0000
25,29,-1.0000
25,30,-1.0000
25,31,-1.0000
25,32,-1.0000
25,33,-1.0000
25,34,-1.0000
25,35,-1.0000
25,36,-1.0000
25,37,-1.0000
25,38,-1.0000
25,39,-1.0000
25,40,-1.0000
25,41,-1.0000
25,42,-1.0000
25,43,-1.0000
25,44,-1.0000
25,45,-1.0000
25,46,-1.0000
25,47,-1.0000
25,48,-1.0000
25,49,-1.0000
25,50,-1.0000
25,51,-1.0000
25,52,-1.0000
25,53,-1.0000
25,54,-1.0000
25,55,-1.0000
25,56,-1.0000
25,57,-1.0000
25,58,-1.0000
25,59,-1.0000
26,0,-1.0000
26,1,-1.0000
26,2,-1.0000
26,3,-1.0000
26,4,-1.0000
26,5,-1.0000
26,6,-1.0000
26,7,-1.0000
26,8,-1.0000
26,9,-1.0000
26,10,-1.0000
26,11,-1.0000
26,12,-1.0000
26,13,-1.0000
26,14,-1.0000
26,15,-1.0000
26,16,-1.0000
26,17,-1.0000
26,18,-1.0000
26,19,-1.0000
26,20,-1.0000
26,21,-1.0000
26,22,-1.0000
26,23,-1.0000
26,24,-1.0000
26,25,-1.0000
26,26,-1.0000
26,27,-1.0000
26,28,-1.0000
26,29,-1.0000
26,30,-1.0000
26,31,-1.0000
26,32,-1.0000
26,33,-1.0000
26,34,-1.0000
26,35,-1.0000
26,36,-1.0000
26,37,-1.0000
26,38,-1.0000
26,39,-1.0000
26,40,-1.0000
26,41,-1.0000
26,42,-1.0000
26,43,-1.0000
26,44,-1.0000
26,45,-1.0000
26,46,-1.0000
26,47,-1.0000
26,48,-1.0000
26,49,-1.0000
26,50,-1.0000
26,51,-1.0000
26,52,-1.0000
26,53,-1.0000
26,54,-1.0000
26,55,-1.0000
26,56,-1.0000
26,57,-1.0000
26,58,-1.0000
26,59,-1.0000
27,0,-1.0000
27,1,-1.0000
27,2,-1.0000
27,3,-1.0000
27,4,-1.0000
27,5,-1.0000
27,6,-1.0000
27,7,-1.0000
27,8,-1.0000
27,9,-1.0000
27,10,-1.0000
27,11,-1.0000
27,12,-1.0000
27,13,-1.0000
27,14,-1.0000
27,15,-1.0000
27,16,-1.0000
27,17,-1.0000
27,18,-1.0000
27,19,-1.0000
27,20,-1.0000
27,21,-1.0000
27,22,-1.0000
27,23,-1.0000
27,24,-1.0000
27,25,-1.0000
27,26,-1.0000
27,27,-1.0000
27,28,-1.0000
27,29,-1.0000
27,30,-1.0000
27,31,-1.0000
27,32,-1.0000
27,33,-1.0000
27,34,-1.0000
27,35,-1.0000
27,36,-1.0000
27,37,-1.0000
27,38,-1.0000
27,39,-1.0000
27,40,-1.0000
27,41,-1.0000
27,42,-1.0000
27,43,-1.0000
27,44,-1.0000
27,45,-1.0000
27,46,-1.0000
27,47,-1.0000
27,48,-1.0000
27,49,-1.0000
27,50,-1.0000
27,51,-1.0000
27,52,-1.0000
27,53,-1.0000
27,54,-1.0000
27,55,-1.0000
27,56,-1.0000
27,57,-1.0000
27,58,-1.0000
27,59,-1.0000
28,0,-1.0000
28,1,-1.0000
28,2,-1.0000
28,3,-1.0000
28,4,-1.0000
28,5,-1.0000
28,6,-1.0000
28,7,-1.0000
28,8,-1.0000
28,9,-1.0000
28,10,-1.0000
28,11,-1.0000
28,12,-1.0000
28,13,-1.0000
28,14,-1.0000
28,15,-1.0000
28,16,-1.0000
28,17,-1.0000
28,18,-1.0000
28,19,-1.0000
28,20,-1.0000
28,21,-1.0000
28,22,-1.0000
28,23,-1.0000
28,24,-1.0000
28,25,-1.0000
28,26,-1.0000
28,27,-1.0000
28,28,-1.0000
28,29,-1.0000
28,30,-1.0000
28,31,-1.0000
28,32,-1.0000
28,33,-1.0000
28,34,-1.0000
28,35,-1.0000
28,36,-1.0000
28,37,-1.0000
28,38,-1.0000
28,39,-1.0000
28,40,-1.0000
28,41,-1.0000
28,42,-1.0000
28,43,-1.0000
28,44,-1.0000
28,45,-1.0000
28,46,-1.0000
28,47,-1.0000
28,48,-1.0000
28,49,-1.0000
28,50,-1.0000
28,51,-1.0000
28,52,-1.0000
28,53,-1.0000
28,54,-1.0000
28,55,-1.0000
28,56,-1.0000
28,57,-1.0000
28,58,-1.0000
28,59,-1.0000
29,0,-1.0000
29,1,-1.0000
29,2,-1.0000
29,3,-1.0000
29,4,-1.0000
29,5,-1.0000
29,6,-1.0000
29,7,-1.0000
29,8,-1.0000
29,9,-1.0000
29,10,-1.0000
29,11,-1.0000
29,12,-1.0000
29,13,-1.0000
29,14,-1.0000
29,15,-1.0000
29,16,-1.0000
29,17,-1.0000
29,18,-1.0000
29,19,-1.0000
29,20,-1.0000
29,21,-1.0000
29,22,-1.0000
29,23,-1.0000
29,24,-1.0000
29,25,-1.0000
29,26,-1.0000
29,27,-1.0000
29,28,-1.0000
29,29,-1.0000
29,30,-1.0000
29,31,-1.0000
29,32,-1.0000
29,33,-1.0000
29,34,-1.0000
29,35,-1.0000
29,36,-1.0000
29,37,-1.0000
29,38,-1.0000
29,39,-1.0000
29,40,-1.0000
29,41,-1.0000
29,42,-1.0000
29,43,-1.0000
29,44,-1.0000
29,45,-1.0000
29,46,-1.0000
29,47,-1.0000
29,48,-1.0000
29,49,-1.0000
29,50,-1.0000
29,51,-1.0000
29,52,-1.0000
29,53,-1.0000
29,54,-1.0000
29,55,-1.0000
29,56,-1.0000
29,57,-1.0000
29,58,-1.0000
29,59,-1.0000
30,0,-1.0000
30,1,-1.0000
30,2,-1.0000
30,3,-1.0000
30,4,-1.0000
30,5,-1.0000
30,6,-1.0000
30,7,-1.0000
30,8,-1.0000
30,9,-1.0000
30,10,-1.0000
30,11,-1.0000
30,12,-1.0000
30,13,-1.0000
30,14,-1.0000
30,15,-1.0000
30,16,-1.0000
30,17,-1.0000
30,18,-1.0000
30,19,-1.0000
30,20,-1.0000
30,21,-1.0000
30,22,-1.0000
30,23,-1.0000
30,24,-1.0000
30,25,-1.0000
30,26,-1.0000
30,27,-1.0000
30,28,-1.0000
30,29,-1.0000
30,30,0.0000
30,31,0.5132
30,32,1.0264
30,33,1.5396
30,34,2.0528
30,35,2.5660
30,36,3.0792
30,37,3.5924
30,38,4.1056
30,39,4.6188
30,40,5.1320
30,41,5.6452
30,42,6.1584
30,43,6.6716
30,44,7.1848
30,45,7.6980
30,46,8.2112
30,47,8.7244
30,48,9.2376
30,49,9.7508
30,50,10.2640
30,51,10.7772
30,52,11.2904
30,53,11.8036
30,54,12.3168
30,55,12.8300
30,56,13.3432
30,57,13.8564
30,58,14.3696
30,59,14.8828
31,0,-1.0000
31,1,-1.0000
31,2,-1.0000
31,3,-1.0000
31,4,-1.0000
31,5,-1.0000
31,6,-1.0000
31,7,-1.0000
31,8,-1.0000
31,9,-1.0000
31,10,-1.0000
31,11,-1.0000
31,12,-1.0000
31,13,-1.0000
31,14,-1.0000
31,15,-1.0000
31,16,-1.0000
31,17,-1.0000
31,18,-1.0000
31,19,-1.0000
31,20,-1.0000
31,21,-1.0000
31,22,-1.0000
31,23,-1.0000
31,24,-1.0000
31,25,-1.0000
31,26,-1.0000
31,27,-1.0000
31,28,-1.0000
31,29,-1.0000
31,30,-1.0000
31,31,-1.0000
31,32,-1.0000
31,33,-1.0000
31,34,-1.0000
31,35,-1.0000
31,36,-1.0000
31,37,-1.0000
31,38,-1.0000
31,39,-1.0000
31,40,-1.0000
31,41,-1.0000
31,42,-1.0000
31,43,-1.0000
31,44,-1.0000
31,45,-1.0000
31,46,-1.0000
31,47,-1.0000
31,48,-1.0000
31,49,-1.0000
31,50,-1.0000
31,51,-1.0000
31,52,-1.0000
31,53,-1.0000
31,54,-1.0000
31,55,-1.0000
31,56,-1.0000
31,57,-1.0000
31,58,-1.0000
31,59,-1.0000
32,0,-1.0000
32,1,-1.0000
32,2,-1.0000
32,3,-1.0000
32,4,-1.0000
32,5,-1.0000
32,6,-1.0000
32,7,-1.0000
32,8,-1.0000
32,9,-1.0000
32,10,-1.0000
32,11,-1.0000
32,12,-1.0000
32,13,-1.0000
32,14,-1.0000
32,15,-1.0000
32,16,-1.0000
32,17,-1.0000
32,18,-1.0000
32,19,-1.0000
32,20,-1.0000
32,21,-1.0000
32,22,-1.0000
32,23,-1.0000
32,24,-1.0000
32,25,-1.0000
32,26,-1.0000
32,27,-1.0000
32,28,-1.0000
32,29,-1.0000
32,30,-1.0000
32,31,-1.0000
32,32,-1.0000
32,33,-1.0000
32,34,-1.0000
32,35,-1.0000
32,36,-1.0000
32,37,-1.0000
32,38,-1.0000
32,39,-1.0000
32,40,-1.0000
32,41,-1.0000
32,42,-1.0000
32,43,-1.0000
32,44,-1.0000
32,45,-1.0000
32,46,-1.0000
32,47,-1.0000
32,48,-1.0000
32,49,-1.0000
32,50,-1.0000
32,51,-1.0000
32,52,-1.0000
32,53,-1.0000
32,54,-1.0000
32,55,-1.0000
32,56,-1.0000
32,57,-1.0000
32,58,-1.0000
32,59,-1.0000
33,0,-1.0000
33,1,-1.0000
33,2,-1.0000
33,3,-1.0000
33,4,-1.0000
33,5,-1.0000
33,6,-1.0000
33,7,-1.0000
33,8,-1.0000
33,9,-1.0000
33,10,-1.0000
33,11,-1.0000
33,12,-1.0000
33,13,-1.0000
33,14,-1.0000
33,15,-1.0000
33,16,-1.0000
33,17,-1.0000
33,18,-1.0000
33,19,-1.0000
33,20,-1.0000
33,21,-1.0000
33,22,-1.0000
33,23,-1.0000
33,24,-1.0000
33,25,-1.0000
33,26,-1.0000
33,27,-1.0000
33,28,-1.0000
33,29,-1.0000
33,30,-1.0000
33,31,-1.0000
33,32,-1.0000
33,33,-1.0000
33,34,-1.0000
33,35,-1.0000
33,36,-1.0000
33,37,-1.0000
33,38,-1.0000
33,39,-1.0000
33,40,-1.0000
33,41,-1.0000
33,42,-1.0000
33,43,-1.0000
33,44,-1.0000
33,45,-1.0000
33,46,-1.0000
33,47,-1.0000
33,48,-1.0000
33,49,-1.0000
33,50,-1.0000
33,51,-1.0000
33,52,-1.0000
33,53,-1.0000
33,54,-1.0000
33,55,-1.0000
33,56,-1.0000
33,57,-1.0000
33,58,-1.0000
33,59,-1.0000
34,0,-1.0000
34,1,-1.0000
34,2,-1.0000
34,3,-1.0000
34,4,-1.0000
34,5,-1.0000
34,6,-1.0000
34,7,-1.0000
34,8,-1.0000
34,9,-1.0000
34,10,-1.0000
34,11,-1.0000
34,12,-1.0000
34,13,-1.0000
34,14,-1.0000
34,15,-1.0000
34,16,-1.0000
34,17,-1.0000
34,18,-1.0000
34,19,-1.0000
34,20,-1.0000
34,21,-1.0000
34,22,-1.0000
34,23,-1.0000
34,24,-1.0000
34,25,-1.0000
34,26,-1.0000
34,27,-1.0000
34,28,-1.0000
34,29,-1.0000
34,30,-1.0000
34,31,-1.0000
34,32,-1.0000
34,33,-1.0000
34,34,-1.0000
34,35,-1.0000
34,36,-1.0000
34,37,-1.0000
34,38,-1.0000
34,39,-1.0000
34,40,-1.0000
34,41,-1.0000
34,42,-1.0000
34,43,-1.0000
34,44,-1.0000
34,45,-1.0000
34,46,-1.0000
34,47,-1.0000
34,48,-1.0000
34,49,-1.0000
34,50,-1.0000
34,51,-1.0000
34,52,-1.0000
34,53,-1.0000
34,54,-1.0000
34,55,-1.0000
34,56,-1.0000
34,57,-1.0000
34,58,-1.0000
34,59,-1.0000
35,0,-1.0000
35,1,-1.0000
35,2,-1.0000
35,3,-1.0000
35,4,-1.0000
35,5,-1.0000
35,6,-1.0000
35,7,-1.0000
35,8,-1.0000
35,9,-1.0000
35,10,-1.0000
35,11,-1.0000
35,12,-1.0000
35,13,-1.0000
35,14,-1.0000
35,15,-1.0000
35,16,-1.0000
35,17,-1.0000
35,18,-1.0000
35,19,-1.0000
35,20,-1.0000
35,21,-1.0000
35,22,-1.0000
35,23,-1.0000
35,24,-1.0000
35,25,-1.0000
35,26,-1.0000
35,27,-1.0000
35,28,-1.0000
35,29,-1.0000
35,30,-1.0000
35,31,-1.0000
35,32,-1.0000
35,33,-1.0000
35,34,-1.0000
35,35,-1.0000
35,36,-1.0000
35,37,-1.0000
35,38,-1.0000
35,39,-1.0000
35,40,-1.0000
35,41,-1.0000
35,42,-1.0000
35,43,-1.0000
35,44,-1.0000
35,45,-1.0000
35,46,-1.0000
35,47,-1.0000
35,48,-1.0000
35,49,-1.0000
35,50,-1.0000
35,51,-1.0000
35,52,-1.0000
35,53,-1.0000
35,54,-1.0000
35,55,-1.0000
35,56,-1.0000
35,57,-1.0000
35,58,-1.0000
35,59,-1.0000
36,0,-1.0000
36,1,-1.0000
36,2,-1.0000
36,3,-1.0000
36,4,-1.0000
36,5,-1.0000
36,6,-1.0000
36,7,-1.0000
36,8,-1.0000
36,9,-1.0000
36,10,-1.0000
36,11,-1.0000
36,12,-1.0000
36,13,-1.0000
36,14,-1.0000
36,15,-1.0000
36,16,-1.0000
36,17,-1.0000
36,18,-1.0000
36,19,-1.0000
36,20,-1.0000
36,21,-1.0000
36,22,-1.0000
36,23,-1.0000
36,24,-1.0000
36,25,-1.0000
36,26,-1.0000
36,27,-1.0000
36,28,-1.0000
36,29,-1.0000
36,30,-1.0000
36,31,-1.0000
36,32,-1.0000
36,33,-1.0000
36,34,-1.0000
36,35,-1.0000
36,36,-1.0000
36,37,-1.0000
36,38,-1.0000
36,39,-1.0000
36,40,-1.0000
36,41,-1.0000
36,42,-1.0000
36,43,-1.0000
36,44,-1.0000
36,45,-1.0000
36,46,-1.0000
36,47,-1.0000
36,48,-1.0000
36,49,-1.0000
36,50,-1.0000
36,51,-1.0000
36,52,-1.0000
36,53,-1.0000
36,54,-1.0000
36,55,-1.0000
36,56,-1.0000
36,57,-1.0000
36,58,-1.0000
36,59,-1.0000
37,0,-1.0000
37,1,-1.0000
37,2,-1.0000
37,3,-1.0000
37,4,-1.0000
37,5,-1.0000
37,6,-1.0000
37,7,-1.0000
37,8,-1.0000
37,9,-1.0000
37,10,-1.0000
37,11,-1.0000
37,12,-1.0000
37,13,-1.0000
37,14,-1.0000
37,15,-1.0000
37,16,-1.0000
37,17,-1.0000
37,18,-1.0000
37,19,-1.0000
37,20,-1.0000
37,21,-1.0000
37,22,-1.0000
37,23,-1.0000
37,24,-1.0000
37,25,-1.0000
37,26,-1.0000
37,27,-1.0000
37,28,-1.0000
37,29,-1.0000
37,30,-1.0000
37,31,-1.0000
37,32,-1.0000
37,33,-1.0000
37,34,-1.0000
37,35,-1.0000
37,36,-1.0000
37,37,-1.0000
37,38,-1.0000
37,39,-1.0000
37,40,-1.0000
37,41,-1.0000
37,42,-1.0000
37,43,-1.0000
37,44,-1.0000
37,45,-1.0000
37,46,-1.0000
37,47,-1.0000
37,48,-1.0000
37,49,-1.0000
37,50,-1.0000
37,51,-1.0000
37,52,-1.0000
37,53,-1.0000
37,54,-1.0000
37,55,-1.0000
37,56,-1.0000
37,57,-1.0000
37,58,-1.0000
37,59,-1.0000
38,0,-1.0000
38,1,-1.0000
38,2,-1.0000
38,3,-1.0000
38,4,-1.0000
38,5,-1.0000
38,6,-1.0000
38,7,-1.0000
38,8,-1.0000
38,9,-1.0000
38,10,-1.0000
38,11,-1.0000
38,12,-1.0000
38,13,-1.0000
38,14,-1.0000
38,15,-1.0000
38,16,-1.0000
38,17,-1.0000
38,18,-1.0000
38,19,-1.0000
38,20,-1.0000
38,21,-1.0000
38,22,-1.0000
38,23,-1.0000
38,24,-1.0000
38,25,-1.0000
38,26,-1.0000
38,27,-1.0000
38,28,-1.0000
38,29,-1.0000
38,30,-1.0000
38,31,-1.0000
38,32,-1.0000
38,33,-1.0000
38,34,-1.0000
38,35,-1.0000
38,36,-1.0000
38,37,-1.0000
38,38,-1.0000
38,39,-1.0000
38,40,-1.0000
38,41,-1.0000
38,42,-1.0000
38,43,-1.0000
38,44,-1.0000
38,45,-1.0000
38,46,-1.0000
38,47,-1.0000
38,48,-1.0000
38,49,-1.0000
38,50,-1.0000
38,51,-1.0000
38,52,-1.0000
38,53,-1.0000
38,54,-1.0000
38,55,-1.0000
38,56,-1.0000
38,57,-1.0000
38,58,-1.0000
38,59,-1.0000
39,0,-1.0000
39,1,-1.0000
39,2,-1.0000
39,3,-1.0000
39,4,-1.0000
39,5,-1.0000
39,6,-1.0000
39,7,-1.0000
39,8,-1.0000
39,9,-1.0000
39,10,-1.0000
39,11,-1.0000
39,12,-1.0000
39,13,-1.0000
39,14,-1.0000
39,15,-1.0000
39,16,-1.0000
39,17,-1.0000
39,18,-1.0000
39,19,-1.0000
39,20,-1.0000
39,21,-1.0000
39,22,-1.0000
39,23,-1.0000
39,24,-1.0000
39,25,-1.0000
39,26,-1.0000
39,27,-1.0000
39,28,-1.0000
39,29,-1.0000
39,30,-1.0000
39,31,-1.0000
39,32,-1.0000
39,33,-1.0000
39,34,-1.0000
39,35,-1.0000
39,36,-1.0000
39,37,-1.0000
39,38,-1.0000
39,39,-1.0000
39,40,-1.0000
39,41,-1.0000
39,42,-1.0000
39,43,-1.0000
39,44,-1.0000
39,45,-1.0000
39,46,-1.0000
39,47,-1.0000
39,48,-1.0000
39,49,-1.0000
39,50,-1.0000
39,51,-1.0000
39,52,-1.0000
39,53,-1.0000
39,54,-1.0000
39,55,-1.0000
39,56,-1.0000
39,57,-1.0000
39,58,-1.0000
39,59,-1.0000
40,0,-1.0000
40,1,-1.0000
40,2,-1.0000
40,3,-1.0000
40,4,-1.0000
40,5,-1.0000
40,6,-1.0000
40,7,-1.0000
40,8,-1.0000
40,9,-1.0000
40,10,-1.0000
40,11,-1.0000
40,12,-1.0000
40,13,-1.0000
40,14,-1.0000
40,15,-1.0000
40,16,-1.0000
40,17,-1.0000
40,18,-1.0000
40,19,-1.0000
40,20,-1.0000
40,21,-1.0000
40,22,-1.0000
40,23,-1.0000
40,24,-1.0000
40,25,-1.0000
40,26,-1.0000
40,27,-1.0000
40,28,-1.0000
40,29,-1.0000
40,30,-1.0000
40,31,-1.0000
40,32,-1.0000
40,33,-1.0000
40,34,-1.0000
40,35,-1.0000
40,36,-1.0000
40,37,-1.0000
40,38,-1.0000
40,39,-1.0000
40,40,-1.0000
40,41,-1.0000
40,42,-1.0000
40,43,-1.0000
40,44,-1.0000
40,45,-1.0000
40,46,-1.0000
40,47,-1.0000
40,48,-1.0000
40,49,-1.0000
40,50,-1.0000
40,51,-1.0000
40,52,-1.0000
40,53,-1.0000
40,54,-1.0000
40,55,-1.0000
40,56,-1.0000
40,57,-1.0000
40,58,-1.0000
40,59,-1.0000
41,0,-1.0000
41,1,-1.0000
41,2,-1.0000
41,3,-1.0000
41,4,-1.0000
41,5,-1.0000
41,6,-1.0000
41,7,-1.0000
41,8,-1.0000
41,9,-1.0000
41,10,-1.0000
41,11,-1.0000
41,12,-1.0000
41,13,-1.0000
41,14,-1.0000
41,15,-1.0000
41,16,-1.0000
41,17,-1.0000
41,18,-1.0000
41,19,-1.0000
41,20,-1.0000
41,21,-1.0000
41,22,-1.0000
41,23,-1.0000
41,24,-1.0000
41,25,-1.0000
41,26,-1.0000
41,27,-1.0000
41,28,-1.0000
41,29,-1.0000
41,30,-1.0000
41,31,-1.0000
41,32,-1.0000
41,33,-1.0000
41,34,-1.0000
41,35,-1.0000
41,36,-1.0000
41,37,-1.0000
41,38,-1.0000
41,39,-1.0000
41,40,-1.0000
41,41,-1.0000
41,42,-1.0000
41,43,-1.0000
41,44,-1.0000
41,45,-1.0000
41,46,-1.0000
41,47,-1.0000
41,48,-1.0000
41,49,-1.0000
41,50,-1.0000
41,51,-1.0000
41,52,-1.0000
41,53,-1.0000
41,54,-1.0000
41,55,-1.0000
41,56,-1.0000
41,57,-1.0000
41,58,-1.0000
41,59,-1.0000
42,0,-1.0000
42,1,-1.0000
42,2,-1.0000
42,3,-1.0000
42,4,-1.0000
42,5,-1.0000
42,6,-1.0000
42,7,-1.0000
42,8,-1.0000
42,9,-1.0000
42,10,-1.0000
42,11,-1.0000
42,12,-1.0000
42,13,-1.0000
42,14,-1.0000
42,15,-1.0000
42,16,-1.0000
42,17,-1.0000
42,18,-1.0000
42,19,-1.0000
42,20,-1.0000
42,21,-1.0000
42,22,-1.0000
42,23,-1.0000
42,24,-1.0000
42,25,-1.0000
42,26,-1.0000
42,27,-1.0000
42,28,-1.0000
42,29,-1.0000
42,30,-1.0000
42,31,-1.0000
42,32,-1.0000
42,33,-1.0000
42,34,-1.0000
42,35,-1.0000
42,36,-1.0000
42,37,-1.0000
42,38,-1.0000
42,39,-1.0000
42,40,-1.0000
42,41,-1.0000
42,42,-1.0000
42,43,-1.0000
42,44,-1.0000
42,45,-1.0000
42,46,-1.0000
42,47,-1.0000
42,48,-1.0000
42,49,-1.0000
42,50,-1.0000
42,51,-1.0000
42,52,-1.0000
42,53,-1.0000
42,54,-1.0000
42,55,-1.0000
42,56,-1.0000
42,57,-1.0000
42,58,-1.0000
42,59,-1.0000
43,0,-1.0000
43,1,-1.0000
43,2,-1.0000
43,3,-1.0000
43,4,-1.0000
43,5,-1.0000
43,6,-1.0000
43,7,-1.0000
43,8,-1.0000
43,9,-1.0000
43,10,-1.0000
43,11,-1.0000
43,12,-1.0000
43,13,-1.0000
43,14,-1.0000
43,15,-1.0000
43,16,-1.0000
43,17,-1.0000
43,18,-1.0000
43,19,-1.0000
43,20,-1.0000
43,21,-1.0000
43,22,-1.0000
43,23,-1.0000
43,24,-1.0000
43,25,-1.0000
43,26,-1.0000
43,27,-1.0000
43,28,-1.0000
43,29,-1.0000
43,30,-1.0000
43,31,-1.0000
43,32,-1.0000
43,33,-1.0000
43,34,-1.0000
43,35,-1.0000
43,36,-1.0000
43,37,-1.0000
43,38,-1.0000
43,39,-1.0000
43,40,-1.0000
43,41,-1.0000
43,42,-1.0000
43,43,-1.0000
43,44,-1.0000
43,45,-1.0000
43,46,-1.0000
43,47,-1.0000
43,48,-1.0000
43,49,-1.0000
43,50,-1.0000
43,51,-1.0000
43,52,-1.0000
43,53,-1.0000
43,54,-1.0000
43,55,-1.0000
43,56,-1.0000
43,57,-1.0000
43,58,-1.0000
43,59,-1.0000
44,0,-1.0000
44,1,-1.0000
44,2,-1.0000
44,3,-1.0000
44,4,-1.0000
44,5,-1.0000
44,6,-1.0000
44,7,-1.0000
44,8,-1.0000
44,9,-1.0000
44,10,-1.0000
44,11,-1.0000
44,12,-1.0000
44,13,-1.0000
44,14,-1.0000
44,15,-1.0000
44,16,-1.0000
44,17,-1.0000
44,18,-1.0000
44,19,-1.0000
44,20,-1.0000
44,21,-1.0000
44,22,-1.0000
44,23,-1.0000
44,24,-1.0000
44,25,-1.0000
44,26,-1.0000
44,27,-1.0000
44,28,-1.0000
44,29,-1.0000
44,30,-1.0000
44,31,-1.0000
44,32,-1.0000
44,33,-1.0000
44,34,-1.0000
44,35,-1.0000
44,36,-1.0000
44,37,-1.0000
44,38,-1.0000
44,39,-1.0000
44,40,-1.0000
44,41,-1.0000
44,42,-1.0000
44,43,-1.0000
44,44,-1.0000
44,45,-1.0000
44,46,-1.0000
44,47,-1.0000
44,48,-1.0000
44,49,-1.0000
44,50,-1.0000
44,51,-1.0000
44,52,-1.0000
44,53,-1.0000
44,54,-1.0000
44,55,-1.0000
44,56,-1.0000
44,57,-1.0000
44,58,-1.0000
44,59,-1.0000
45,0,-1.0000
45,1,-1.0000
45,2,-1.0000
45,3,-1.0000
45,4,-1.0000
45,5,-1.0000
45,6,-1.0000
45,7,-1.0000
45,8,-1.0000
45,9,-1.0000
45,10,-1.0000
45,11,-1.0000
45,12,-1.0000
45,13,-1.0000
45,14,-1.0000
45,15,-1.0000
45,16,-1.0000
45,17,-1.0000
45,18,-1.0000
45,19,-1.0000
45,20,-1.0000
45,21,-1.0000
45,22,-1.0000
45,23,-1.0000
45,24,-1.0000
45,25,-1.0000
45,26,-1.0000
45,27,-1.0000
45,28,-1.0000
45,29,-1.0000
45,30,-1.0000
45,31,-1.0000
45,32,-1.0000
45,33,-1.0000
45,34,-1.0000
45,35,-1.0000
45,36,-1.0000
45,37,-1.0000
45,38,-1.0000
45,39,-1.0000
45,40,-1.0000
45,41,-1.0000
45,42,-1.0000
45,43,-1.0000
45,44,-1.0000
45,45,-1.0000
45,46,-1.0000
45,47,-1.0000
45,48,-1.0000
45,49,-1.0000
45,50,-1.0000
45,51,-1.0000
45,52,-1.0000
45,53,-1.0000
45,54,-1.0000
45,55,-1.0000
45,56,-1.0000
45,57,-1.0000
45,58,-1.0000
45,59,-1.0000
46,0,-1.0000
46,1,-1.0000
46,2,-1.0000
46,3,-1.0000
46,4,-1.0000
46,5,-1.0000
46,6,-1.0000
46,7,-1.0000
46,8,-1.0000
46,9,-1.0000
46,10,-1.0000
46,11,-1.0000
46,12,-1.0000
46,13,-1.0000
46,14,-1.0000
46,15,-1.0000
46,16,-1.0000
46,17,-1.0000
46,18,-1.0000
46,19,-1.0000
46,20,-1.0000
46,21,-1.0000
46,22,-1.0000
46,23,-1.0000
46,24,-1.0000
46,25,-1.0000
46,26,-1.0000
46,27,-1.0000
46,28,-1.0000
46,29,-1.0000
46,30,-1.0000
46,31,-1.0000
46,32,-1.0000
46,33,-1.0000
46,34,-1.0000
46,35,-1.0000
46,36,-1.0000
46,37,-1.0000
